8.148445199999999611e-01	4.495615000000000028e-01	4.896263399999999932e-01	-4.501691999999999916e-01
5.627248400000000039e-01	4.432825799999999816e-01	-3.034808700000000137e-01	-9.262492399999999737e-02
5.521041100000000368e-01	4.286637600000000048e-01	8.749269299999999638e-02	3.064825899999999992e-01
8.279527300000000256e-01	-4.220039099999999821e-01	6.917771900000000383e-03	-7.122994900000000351e-01
1.595625700000000036e+00	-1.528056200000000031e-01	3.460934700000000142e-01	-1.550126200000000010e+00
4.085681500000000188e-01	1.955695799999999929e-01	2.162464799999999979e-02	-3.297469599999999779e-01
4.792194300000000018e-01	-1.627271200000000029e-01	-2.888017399999999735e-01	-3.166779399999999911e-01
5.301210400000000433e-01	-2.842252100000000059e-01	3.075647300000000084e-01	2.935447099999999865e-01
5.760600599999999849e-01	-5.319149699999999870e-01	1.037379900000000021e-01	1.366393399999999980e-01
2.030770700000000151e+00	-1.873138299999999867e-01	8.628201500000000357e-02	2.020271900000000009e+00
3.822910400000000042e+00	2.407543600000000006e-01	1.829208599999999907e-01	3.810934500000000114e+00
1.045665499999999914e+00	1.203052500000000025e-01	2.069230900000000040e-01	1.017902599999999991e+00
6.353872100000000245e+00	-1.616476099999999971e-01	-2.709274199999999744e-01	6.344499899999999748e+00
5.845832699999999882e-01	-9.606382400000000599e-02	1.473034199999999905e-01	-5.575042900000000134e-01
1.778056000000000081e-01	-9.423416199999999632e-02	6.179114299999999976e-02	-1.375376600000000060e-01
1.076932800000000023e+00	1.138723199999999991e-01	-4.820804699999999832e-01	9.562508800000000253e-01
3.504804299999999984e+00	-2.481343799999999877e-01	-3.119326499999999780e-01	3.482065599999999872e+00
