5.588236100000000262e-01	2.760725299999999827e-01	-4.769234099999999921e-02	-4.629400100000000129e-01
1.840137099999999970e+00	-1.994149000000000060e-01	-5.413337399999999799e-02	-1.823164199999999902e+00
1.932239700000000004e+00	5.859085600000000227e-01	4.835838600000000320e-02	1.835331899999999905e+00
1.801694000000000173e+01	9.297861100000000267e-02	6.204026599999999947e-01	1.798155200000000065e+01
2.457565199999999894e+00	-3.355852699999999772e-02	-8.817990199999999890e-01	-2.289421599999999835e+00
2.580949699999999791e-01	1.129908300000000004e-01	-1.087383400000000028e-01	1.501408499999999924e-01
1.247160999999999964e+00	-4.667328299999999874e-01	3.582244899999999926e-02	1.147522500000000001e+00
7.849122600000000283e-01	2.308220699999999903e-01	-5.524258399999999909e-03	7.370875999999999539e-01
9.262230299999999472e-01	-4.556113399999999758e-01	5.761748199999999764e-02	8.043554200000000431e-01
1.335412400000000055e+00	-3.065785799999999894e-01	1.075469800000000004e-01	1.295287400000000089e+00
1.782680000000000098e-01	-8.805201699999999632e-02	-1.408739300000000083e-01	-6.465954799999999725e-02
2.069198200000000043e-01	-1.393334099999999909e-01	-4.266056000000000015e-02	-1.469084400000000012e-01
3.578586500000000004e-01	-3.128387999999999725e-01	4.754061200000000292e-02	-1.671364300000000025e-01
1.828282599999999924e-01	1.725964799999999966e-01	-3.155144399999999794e-02	-5.139198500000000114e-02
4.031127199999999799e-01	3.644237799999999750e-01	-1.595773000000000053e-01	6.504043299999999472e-02
