1.123544700000000063e+00	-2.308739200000000102e-01	2.866554800000000180e-01	-1.052330100000000046e+00
2.750960899999999931e+00	8.473850199999999333e-02	-6.002088799999999447e-01	-2.679715400000000081e+00
1.088719400000000004e+00	7.953048999999999813e-01	3.194223999999999952e-01	-6.567264299999999722e-01
1.851328899999999944e+00	8.665492599999999324e-02	3.651928600000000080e-01	1.807502100000000000e+00
4.863630299999999629e+00	1.822387000000000035e-01	-2.716920899999999972e-01	4.761041999999999774e+00
4.916030900000000203e-01	-3.734817400000000065e-01	-6.140954099999999805e-02	-3.137098400000000176e-01
3.801955100000000143e-01	-3.285504100000000149e-01	-1.146566400000000041e-01	-1.531571300000000024e-01
5.620391700000000323e-01	-2.154576400000000058e-01	-5.058948399999999568e-01	1.163462299999999949e-01
1.185362399999999994e+01	1.756487899999999852e-02	4.853991599999999962e-01	1.184366799999999920e+01
1.120595800000000031e+00	-2.375396600000000136e-02	2.474242000000000108e-01	1.092681100000000072e+00
