6.496620799999999640e+00	-5.291426699999999705e+00	3.572622899999999824e+00	1.095231000000000066e+00
3.493263799999999919e-01	2.937412899999999882e-01	-3.524653299999999656e-02	-1.225678099999999993e-01
5.631800500000000431e-01	4.980918599999999974e-01	4.274363199999999668e-02	2.185622700000000029e-01
7.344119799999999643e-01	2.867001000000000133e-01	6.499989600000000145e-01	1.232298099999999952e-01
2.947825299999999871e+00	2.005686499999999928e+00	-1.449646999999999908e+00	1.595599999999999907e+00
8.521038199999999563e-01	2.495870000000000033e-01	-7.965979699999999886e-01	9.868706700000000331e-02
2.533447799999999805e+00	7.561861600000000516e-01	-6.787197799999999948e-01	2.316549100000000028e+00
6.938118300000000183e+00	3.260814100000000160e-01	1.486457800000000051e-01	6.865035299999999729e+00
3.604941099999999787e-01	-9.650005200000000283e-02	1.660590600000000083e-01	3.050706999999999725e-01
2.011322100000000057e-01	-1.402434399999999970e-01	5.696195700000000056e-02	1.324434999999999918e-01
1.858150799999999936e-01	-1.566842499999999971e-01	-4.024935600000000002e-02	-9.141815400000000147e-02
5.121118900000000140e-01	8.610040600000000433e-02	-3.400099600000000000e-01	3.731468000000000007e-01
8.949406199999999645e-01	2.625167999999999946e-01	-6.680608799999999681e-01	5.345075299999999530e-01
7.188947700000000163e-01	-9.972259299999999826e-02	-3.203437800000000224e-01	6.358025999999999955e-01
6.339277500000000121e-01	-2.523728599999999767e-01	5.380943900000000335e-01	1.707248799999999955e-01
2.899610400000000032e-01	-1.626185699999999901e-01	1.202777899999999955e-01	-1.539028000000000063e-01
4.262589700000000148e-01	1.654635600000000095e-01	-2.436989999999999990e-01	3.081060199999999805e-01
1.439621600000000079e+01	6.025744400000000445e-01	-2.743026800000000209e-01	1.438098300000000052e+01
5.560101699999999703e+00	1.580503799999999903e-01	-1.441141300000000069e-01	5.555986200000000430e+00
