8.894905499999999909e-01	3.843042899999999946e-03	2.426404500000000075e-01	-8.442893399999999993e-01
9.521211899999999506e-01	-3.340882199999999774e-02	-1.623934900000000014e-01	-7.970740400000000392e-01
5.859078600000000137e+00	8.167718300000000042e-02	-2.389020400000000099e-01	5.851972100000000232e+00
2.874793800000000066e-01	1.890449700000000066e-01	-2.662289799999999901e-02	-1.634558899999999926e-01
6.588201899999999611e+00	4.889769400000000266e-01	7.225355599999999656e-02	6.568150900000000014e+00
5.029106500000000324e+01	1.258624100000000079e-01	4.455303299999999744e-01	5.028015599999999807e+01
2.575820399999999921e+01	2.540700499999999917e-01	-3.694865099999999902e-01	2.575392199999999931e+01
1.150611800000000073e+00	1.440883199999999920e-01	1.846298600000000067e-01	-6.215030499999999458e-01
1.957659000000000038e+00	-6.611127199999999871e-01	-6.832465499999999803e-02	-1.584405199999999958e+00
1.887684299999999871e-01	-8.854493700000000411e-03	3.393917199999999662e-02	-1.221616400000000019e-01
7.136499600000000276e-01	1.818515400000000060e-01	-1.918358500000000022e-01	6.480320200000000419e-01
